ID's Feed,Name,raw,TergetVal,Dynamic Percentage,Kp,Ki,Kd,Box's Weight,M(t),Percentage(t),error(g),P,Sum_I,I,D,PID,SPEED,MSMStepCounter,SSMStepCounter,tick,Tstart,Treading,raw_factor,state
Id:3806057985.644000,סוכר לבן 20,1587,20,65,12,0.5,5,276,0,0,20,240,0,0,1000,255,550,19,19,0,16338,16454,0.1,1
Id:3806057985.644000,סוכר לבן 20,1587,20,65,12,0.5,5,276,4,20,16,192,0,0,-200,0,1000,161,161,1,16461,17474,0.1,1
Id:3806057985.644000,סוכר לבן 20,1587,20,65,12,0.5,5,276,6,30,14,168,0,0,-100,68,880,232,232,2,17484,18241,0.1,1
Id:3806057985.644000,סוכר לבן 20,1587,20,65,12,0.5,5,276,8,40,12,144,0,0,-100,44,923,274,274,3,18251,18655,0.1,1
Id:3806057985.644000,סוכר לבן 20,1587,20,65,12,0.5,5,276,10,50,10,120,0,0,-100,20,965,295,295,4,18665,18869,0.1,1
Id:3806057985.644000,סוכר לבן 20,1587,20,65,12,0.5,5,276,12,60,8,96,0,0,-100,0,1000,315,315,5,18879,19079,0.1,1
Id:3806057985.644000,סוכר לבן 20,1587,20,65,12,0.5,5,276,22,110,8,96,0,0,0,0,1000,582,582,6,19090,21975,0.1,0
Id:3806058247.632000,סוכר לבן 20,1587,20,65,12,0.5,5,296,22,0,-2,-24,0,-0.1,-100,0,1000,19,19,0,276099,276214,0.1,1
Id:3806058247.632000,סוכר לבן 20,1587,20,65,12,0.5,5,296,0,0,20,240,0,-7.6,1100,255,550,105,105,1,276226,277144,0.1,1
Id:3806058247.632000,סוכר לבן 20,1587,20,65,12,0.5,5,296,2,10,18,216,0,0,-100,116,796,167,167,2,277151,277590,0.1,1
Id:3806058247.632000,סוכר לבן 20,1587,20,65,12,0.5,5,296,6,30,14,168,0,0,-200,0,1000,190,190,3,277599,277799,0.1,1
Id:3806058247.632000,סוכר לבן 20,1587,20,65,12,0.5,5,296,8,40,12,144,0,0,-100,44,923,209,209,4,277811,278005,0.1,1
Id:3806058247.632000,סוכר לבן 20,1587,20,65,12,0.5,5,296,10,50,10,120,0,0,-100,20,965,230,230,5,278016,278219,0.1,1
Id:3806058247.632000,סוכר לבן 20,1587,20,65,12,0.5,5,296,12,60,8,96,0,0,-100,0,1000,328,328,6,278230,279250,0.1,1
Id:3806058247.632000,סוכר לבן 20,1587,20,65,12,0.5,5,296,16,80,4,48,0,0,-200,0,1000,442,443,7,279262,280494,0.1,2
Id:3806058247.632000,סוכר לבן 20,1587,20,65,12,0.5,5,296,24,120,4,48,0,0,0,0,1000,442,605,8,280503,281939,0.1,0
Id:3806058319.632000,סוכר לבן 30,1587,30,68,11.8,1,4.4,308,24,0,6,70.8,0,0,264,255,550,20,20,0,340970,341086,0.1,1
Id:3806058319.632000,סוכר לבן 30,1587,30,68,11.8,1,4.4,308,2,6,28,330.4,0,0,968,255,550,144,144,1,341093,341977,0.1,1
Id:3806058319.632000,סוכר לבן 30,1587,30,68,11.8,1,4.4,308,4,13,26,306.8,0,0,-88,218.8,616,323,323,2,341984,343262,0.1,1
Id:3806058319.632000,סוכר לבן 30,1587,30,68,11.8,1,4.4,308,8,26,22,259.6,0,0,-176,83.6,854,457,457,3,343270,344295,0.1,1
Id:3806058319.632000,סוכר לבן 30,1587,30,68,11.8,1,4.4,308,10,33,20,236,0,0,-88,148,739,479,479,4,344305,344507,0.1,1
Id:3806058319.632000,סוכר לבן 30,1587,30,68,11.8,1,4.4,308,12,40,18,212.4,0,0,-88,124.4,782,502,502,5,344516,344708,0.1,1
Id:3806058319.632000,סוכר לבן 30,1587,30,68,11.8,1,4.4,308,20,66,10,118,0,0,-352,0,1000,823,823,6,344718,347613,0.1,1
Id:3806058319.632000,סוכר לבן 30,1587,30,68,11.8,1,4.4,308,24,80,6,70.8,0,0,-176,0,1000,841,842,7,347624,347819,0.1,2
Id:3806058319.632000,סוכר לבן 30,1587,30,68,11.8,1,4.4,308,26,86,4,47.2,0,0,-88,0,1000,841,865,8,347828,348022,0.1,2
Id:3806058319.632000,סוכר לבן 30,1587,30,68,11.8,1,4.4,308,28,93,2,23.6,0,0,-88,0,1000,841,1192,9,348032,350924,0.1,2
Id:3806058319.632000,סוכר לבן 30,1587,30,68,11.8,1,4.4,308,32,106,2,23.6,0,0,0,0,1000,841,1425,10,350934,353000,0.1,0
Id:3806058373.133000,סוכר לבן 30,1587,30,68,11.8,1,4.4,344,32,0,-2,-23.6,0,-0.2,-88,0,1000,20,20,0,386106,386222,0.1,1
Id:3806058373.133000,סוכר לבן 30,1587,30,68,11.8,1,4.4,344,2,6,28,330.4,0,-14.2,1320,255,550,105,105,1,386233,387141,0.1,1
Id:3806058373.133000,סוכר לבן 30,1587,30,68,11.8,1,4.4,344,4,13,26,306.8,0,0,-88,218.8,616,514,514,2,387148,390077,0.1,1
Id:3806058373.133000,סוכר לבן 30,1587,30,68,11.8,1,4.4,344,6,20,24,283.2,0,0,-88,195.2,656,541,541,3,390085,390286,0.1,1
Id:3806058373.133000,סוכר לבן 30,1587,30,68,11.8,1,4.4,344,8,26,22,259.6,0,0,-88,171.6,699,566,566,4,390294,390487,0.1,1
Id:3806058373.133000,סוכר לבן 30,1587,30,68,11.8,1,4.4,344,18,60,12,141.6,0,0,-440,0,1000,665,665,5,390496,391316,0.1,1
Id:3806058373.133000,סוכר לבן 30,1587,30,68,11.8,1,4.4,344,24,80,6,70.8,0,0,-264,0,1000,818,819,6,391327,392979,0.1,2
Id:3806058373.133000,סוכר לבן 30,1587,30,68,11.8,1,4.4,344,26,86,4,47.2,0,0,-88,0,1000,818,1917,7,392988,402714,0.1,2
Id:3806058373.133000,סוכר לבן 30,1587,30,68,11.8,1,4.4,344,28,93,2,23.6,0,0,-88,0,1000,818,1940,8,402723,402918,0.1,2
Id:3806058373.133000,סוכר לבן 30,1587,30,68,11.8,1,4.4,344,30,100,2,23.6,0,0,0,0,1000,818,2313,9,402927,406237,0.1,0
Id:3806058416.132000,סוכר לבן 30,1587,30,68,11.8,1,4.4,360,0,0,30,354,0,0,1320,255,550,28,28,0,430812,431939,0.1,1
Id:3806058416.132000,סוכר לבן 30,1587,30,68,11.8,1,4.4,360,4,13,26,306.8,0,0,-176,130.8,771,198,198,1,431946,433160,0.1,1
Id:3806058416.132000,סוכר לבן 30,1587,30,68,11.8,1,4.4,360,6,20,24,283.2,0,0,-88,195.2,656,245,245,2,433168,433581,0.1,1
Id:3806058416.132000,סוכר לבן 30,1587,30,68,11.8,1,4.4,360,8,26,22,259.6,0,0,-88,171.6,699,399,399,3,433589,434818,0.1,1
Id:3806058416.132000,סוכר לבן 30,1587,30,68,11.8,1,4.4,360,10,33,20,236,0,0,-88,148,739,424,424,4,434827,435027,0.1,1
Id:3806058416.132000,סוכר לבן 30,1587,30,68,11.8,1,4.4,360,14,46,16,188.8,0,0,-176,12.8,979,472,472,5,435036,435445,0.1,1
Id:3806058416.132000,סוכר לבן 30,1587,30,68,11.8,1,4.4,360,16,53,14,165.2,0,0,-88,77.2,865,550,550,6,435456,436275,0.1,1
Id:3806058416.132000,סוכר לבן 30,1587,30,68,11.8,1,4.4,360,18,60,12,141.6,0,0,-88,53.6,907,571,571,7,436285,436478,0.1,1
Id:3806058416.132000,סוכר לבן 30,1587,30,68,11.8,1,4.4,360,22,73,8,94.4,0,0,-176,0,1000,590,591,8,436489,436680,0.1,2
Id:3806058416.132000,סוכר לבן 30,1587,30,68,11.8,1,4.4,360,24,80,6,70.8,0,0,-88,0,1000,590,615,9,436689,436893,0.1,2
Id:3806058416.132000,סוכר לבן 30,1587,30,68,11.8,1,4.4,360,26,86,4,47.2,0,0,-88,0,1000,590,1245,10,436902,442482,0.1,2
Id:3806058416.132000,סוכר לבן 30,1587,30,68,11.8,1,4.4,360,28,93,2,23.6,0,0,-88,0,1000,590,1455,11,442490,444346,0.1,2
Id:3806058416.132000,סוכר לבן 30,1587,30,68,11.8,1,4.4,360,30,100,2,23.6,0,0,0,0,1000,590,1944,12,444355,448695,0.1,0
Id:3806058517.633000,סוכר לבן 30,1587,30,68,11.8,1,4.4,392,0,0,30,354,0,0,1320,255,550,28,28,0,532772,533786,0.1,1
Id:3806058517.633000,סוכר לבן 30,1587,30,68,11.8,1,4.4,392,2,6,28,330.4,0,0,-88,242.4,573,150,150,1,533794,534663,0.1,1
Id:3806058517.633000,סוכר לבן 30,1587,30,68,11.8,1,4.4,392,12,40,18,212.4,0,0,-440,0,1000,290,290,2,534670,535696,0.1,1
Id:3806058517.633000,סוכר לבן 30,1587,30,68,11.8,1,4.4,392,14,46,16,188.8,0,0,-88,100.8,824,309,309,3,535706,535902,0.1,1
Id:3806058517.633000,סוכר לבן 30,1587,30,68,11.8,1,4.4,392,16,53,14,165.2,0,0,-88,77.2,865,839,839,4,535911,540873,0.1,1
Id:3806058517.633000,סוכר לבן 30,1587,30,68,11.8,1,4.4,392,18,60,12,141.6,0,0,-88,53.6,907,882,882,5,540883,541292,0.1,1
Id:3806058517.633000,סוכר לבן 30,1587,30,68,11.8,1,4.4,392,20,66,10,118,0,0,-88,30,948,1088,1088,6,541302,543363,0.1,1
Id:3806058517.633000,סוכר לבן 30,1587,30,68,11.8,1,4.4,392,22,73,8,94.4,0,0,-88,6.4,990,1107,1108,7,543373,543570,0.1,2
Id:3806058517.633000,סוכר לבן 30,1587,30,68,11.8,1,4.4,392,24,80,6,70.8,0,0,-88,0,1000,1107,1131,8,543580,543772,0.1,2
Id:3806058517.633000,סוכר לבן 30,1587,30,68,11.8,1,4.4,392,26,86,4,47.2,0,0,-88,0,1000,1107,1178,9,543781,544190,0.1,2
Id:3806058517.633000,סוכר לבן 30,1587,30,68,11.8,1,4.4,392,28,93,2,23.6,0,0,-88,0,1000,1107,1295,10,544198,545228,0.1,2
Id:3806058517.633000,סוכר לבן 30,1587,30,68,11.8,1,4.4,392,30,100,2,23.6,0,0,0,0,1000,1107,1761,11,545238,549371,0.1,0
Id:3806060515.238000,סוכר לבן 20,1587,20,65,12,0.5,5,424,0,0,20,240,0,0,1000,255,550,19,19,0,252461,252576,0.1,1
Id:3806060515.238000,סוכר לבן 20,1587,20,65,12,0.5,5,424,10,50,10,120,0,0,-500,0,1000,164,164,1,252583,253618,0.1,1
Id:3806060515.238000,סוכר לבן 20,1587,20,65,12,0.5,5,424,12,60,8,96,0,0,-100,0,1000,331,331,2,253629,255422,0.1,1
Id:3806060515.238000,סוכר לבן 20,1587,20,65,12,0.5,5,424,14,70,6,72,0,0,-100,0,1000,446,447,3,255433,256675,0.1,2
Id:3806060515.238000,סוכר לבן 20,1587,20,65,12,0.5,5,424,16,80,4,48,0,0,-100,0,1000,446,493,4,256684,257083,0.1,2
Id:3806060515.238000,סוכר לבן 20,1587,20,65,12,0.5,5,424,18,90,2,24,0,0,-100,0,1000,446,890,5,257092,260604,0.1,2
Id:3806060515.238000,סוכר לבן 20,1587,20,65,12,0.5,5,424,20,100,2,24,0,0,0,0,1000,446,1356,6,260614,264748,0.1,0
Id:3806060553.238000,סוכר לבן 20,1587,20,65,12,0.5,5,442,2,10,18,216,0,0,900,255,550,27,27,0,291451,292466,0.1,1
Id:3806060553.238000,סוכר לבן 20,1587,20,65,12,0.5,5,442,4,20,16,192,0,0,-100,92,838,41,41,1,292473,292567,0.1,1
Id:3806060553.238000,סוכר לבן 20,1587,20,65,12,0.5,5,442,6,30,14,168,0,0,-100,68,880,100,100,2,292577,293128,0.1,1
Id:3806060553.238000,סוכר לבן 20,1587,20,65,12,0.5,5,442,16,80,4,48,0,0,-500,0,1000,520,521,3,293138,297269,0.1,2
Id:3806060553.238000,סוכר לבן 20,1587,20,65,12,0.5,5,442,20,100,4,48,0,0,0,0,1000,520,1080,4,297278,302236,0.1,0
Id:3806060579.746000,סוכר לבן 20,1587,20,65,12,0.5,5,450,10,50,10,120,0,0,500,255,550,27,27,0,319170,320297,0.1,1
Id:3806060579.746000,סוכר לבן 20,1587,20,65,12,0.5,5,450,12,60,8,96,0,0,-100,0,1000,339,339,1,320305,322537,0.1,1
Id:3806060579.746000,סוכר לבן 20,1587,20,65,12,0.5,5,450,14,70,6,72,0,0,-100,0,1000,357,358,2,322547,322742,0.1,2
Id:3806060579.746000,סוכר לבן 20,1587,20,65,12,0.5,5,450,16,80,4,48,0,0,-100,0,1000,357,616,3,322751,325029,0.1,2
Id:3806060579.746000,סוכר לבן 20,1587,20,65,12,0.5,5,450,20,100,4,48,0,0,0,0,1000,357,988,4,325039,328340,0.1,0
Id:3806060726.238000,סוכר לבן 20,1587,20,65,12,0.5,5,472,0,0,20,240,0,0,1000,255,550,28,28,0,451341,452468,0.1,1
Id:3806060726.238000,סוכר לבן 20,1587,20,65,12,0.5,5,472,2,10,18,216,0,0,-100,116,796,252,252,1,452475,454076,0.1,1
Id:3806060726.238000,סוכר לבן 20,1587,20,65,12,0.5,5,472,12,60,8,96,0,0,-500,0,1000,546,546,2,454085,456768,0.1,1
Id:3806060726.238000,סוכר לבן 20,1587,20,65,12,0.5,5,472,14,70,6,72,0,0,-100,0,1000,564,565,3,456779,456974,0.1,2
Id:3806060726.238000,סוכר לבן 20,1587,20,65,12,0.5,5,472,16,80,4,48,0,0,-100,0,1000,564,1102,4,456982,461736,0.1,2
Id:3806060726.238000,סוכר לבן 20,1587,20,65,12,0.5,5,472,18,90,2,24,0,0,-100,0,1000,564,1966,5,461746,469398,0.1,2
Id:3806060726.238000,סוכר לבן 20,1587,20,65,12,0.5,5,472,24,120,2,24,0,0,0,0,1000,564,2432,6,469407,473541,0.1,0
Id:3806060786.738000,סוכר לבן 20,1587,20,65,12,0.5,5,478,24,0,-4,-48,0,-0.2,-200,0,1000,19,19,0,529793,529908,0.1,1
Id:3806060786.738000,סוכר לבן 20,1587,20,65,12,0.5,5,478,2,10,18,216,0,-17.3,1100,255,550,110,110,1,529918,530891,0.1,1
Id:3806060786.738000,סוכר לבן 20,1587,20,65,12,0.5,5,478,4,20,16,192,0,0,-100,92,838,144,144,2,530898,531136,0.1,1
Id:3806060786.738000,סוכר לבן 20,1587,20,65,12,0.5,5,478,8,40,12,144,0,0,-200,0,1000,187,187,3,531145,531545,0.1,1
Id:3806060786.738000,סוכר לבן 20,1587,20,65,12,0.5,5,478,10,50,10,120,0,0,-100,20,965,207,207,4,531556,531761,0.1,1
Id:3806060786.738000,סוכר לבן 20,1587,20,65,12,0.5,5,478,12,60,8,96,0,0,-100,0,1000,305,305,5,531771,532792,0.1,1
Id:3806060786.738000,סוכר לבן 20,1587,20,65,12,0.5,5,478,14,70,6,72,0,0,-100,0,1000,342,343,6,532803,533202,0.1,2
Id:3806060786.738000,סוכר לבן 20,1587,20,65,12,0.5,5,478,16,80,4,48,0,0,-100,0,1000,342,367,7,533212,533415,0.1,2
Id:3806060786.738000,סוכר לבן 20,1587,20,65,12,0.5,5,478,18,90,2,24,0,0,-100,0,1000,342,390,8,533425,533620,0.1,2
Id:3806060786.738000,סוכר לבן 20,1587,20,65,12,0.5,5,478,20,100,2,24,0,0,0,0,1000,342,412,9,533629,533824,0.1,0
Id:3806060905.262000,סוכר לבן 20,1587,20,65,12,0.5,5,498,2,10,18,216,0,0,900,255,550,27,27,0,640845,641972,0.1,1
Id:3806060905.262000,סוכר לבן 20,1587,20,65,12,0.5,5,498,4,20,16,192,0,0,-100,92,838,285,285,1,641980,643824,0.1,1
Id:3806060905.262000,סוכר לבן 20,1587,20,65,12,0.5,5,498,6,30,14,168,0,0,-100,68,880,307,307,2,643833,644033,0.1,1
Id:3806060905.262000,סוכר לבן 20,1587,20,65,12,0.5,5,498,8,40,12,144,0,0,-100,44,923,349,349,3,644043,644446,0.1,1
Id:3806060905.262000,סוכר לבן 20,1587,20,65,12,0.5,5,498,10,50,10,120,0,0,-100,20,965,410,410,4,644456,645067,0.1,1
Id:3806060905.262000,סוכר לבן 20,1587,20,65,12,0.5,5,498,12,60,8,96,0,0,-100,0,1000,469,469,5,645079,645689,0.1,1
Id:3806060905.262000,סוכר לבן 20,1587,20,65,12,0.5,5,498,14,70,6,72,0,0,-100,0,1000,506,507,6,645700,646099,0.1,2
Id:3806060905.262000,סוכר לבן 20,1587,20,65,12,0.5,5,498,16,80,4,48,0,0,-100,0,1000,506,531,7,646109,646313,0.1,2
Id:3806060905.262000,סוכר לבן 20,1587,20,65,12,0.5,5,498,18,90,2,24,0,0,-100,0,1000,506,577,8,646322,646721,0.1,2
Id:3806060905.262000,סוכר לבן 20,1587,20,65,12,0.5,5,498,20,100,2,24,0,0,0,0,1000,506,1043,9,646730,650864,0.1,0
Id:3806060923.739000,סוכר לבן 20,1587,20,65,12,0.5,5,526,2,10,18,216,0,0,900,255,550,28,28,0,658008,659134,0.1,1
Id:3806060923.739000,סוכר לבן 20,1587,20,65,12,0.5,5,526,4,20,16,192,0,0,-100,92,838,117,117,1,659142,659774,0.1,1
Id:3806060923.739000,סוכר לבן 20,1587,20,65,12,0.5,5,526,6,30,14,168,0,0,-100,68,880,270,270,2,659783,661227,0.1,1
Id:3806060923.739000,סוכר לבן 20,1587,20,65,12,0.5,5,526,16,80,4,48,0,0,-500,0,1000,732,733,3,661237,665779,0.1,2
Id:3806060923.739000,סוכר לבן 20,1587,20,65,12,0.5,5,526,20,100,4,48,0,0,0,0,1000,732,1129,4,665788,669300,0.1,0
Id:3806060979.738000,סוכר לבן 20,1587,20,65,12,0.5,5,544,0,0,20,240,0,0,1000,255,550,27,27,0,717133,718148,0.1,1
Id:3806060979.738000,סוכר לבן 20,1587,20,65,12,0.5,5,544,8,40,12,144,0,0,-400,0,1000,408,408,1,718155,720881,0.1,1
Id:3806060979.738000,סוכר לבן 20,1587,20,65,12,0.5,5,544,10,50,10,120,0,0,-100,20,965,581,581,2,720892,722751,0.1,1
Id:3806060979.738000,סוכר לבן 20,1587,20,65,12,0.5,5,544,12,60,8,96,0,0,-100,0,1000,620,620,3,722761,723161,0.1,1
Id:3806060979.738000,סוכר לבן 20,1587,20,65,12,0.5,5,544,14,70,6,72,0,0,-100,0,1000,658,659,4,723172,723582,0.1,2
Id:3806060979.738000,סוכר לבן 20,1587,20,65,12,0.5,5,544,18,90,2,24,0,0,-200,0,1000,658,799,5,723592,724825,0.1,2
Id:3806060979.738000,סוכר לבן 20,1587,20,65,12,0.5,5,544,20,100,2,24,0,0,0,0,1000,658,821,6,724834,725029,0.1,0
Id:3806060995.737000,סוכר לבן 20,1587,20,65,12,0.5,5,564,2,10,18,216,0,0,900,255,550,27,27,0,728461,729588,0.1,1
Id:3806060995.737000,סוכר לבן 20,1587,20,65,12,0.5,5,564,4,20,16,192,0,0,-100,92,838,84,84,1,729595,729998,0.1,1
Id:3806060995.737000,סוכר לבן 20,1587,20,65,12,0.5,5,564,12,60,8,96,0,0,-400,0,1000,259,259,2,730007,731660,0.1,1
Id:3806060995.737000,סוכר לבן 20,1587,20,65,12,0.5,5,564,14,70,6,72,0,0,-100,0,1000,776,777,3,731671,737254,0.1,2
Id:3806060995.737000,סוכר לבן 20,1587,20,65,12,0.5,5,564,18,90,2,24,0,0,-200,0,1000,776,1127,4,737262,740359,0.1,2
Id:3806060995.737000,סוכר לבן 20,1587,20,65,12,0.5,5,564,20,100,2,24,0,0,0,0,1000,776,1149,5,740368,740562,0.1,0
Id:3806061011.738000,סוכר לבן 20,1587,20,65,12,0.5,5,580,0,0,20,240,0,0,1000,255,550,27,27,0,744684,745698,0.1,1
Id:3806061011.738000,סוכר לבן 20,1587,20,65,12,0.5,5,580,6,30,14,168,0,0,-300,0,1000,41,41,1,745705,745799,0.1,1
Id:3806061011.738000,סוכר לבן 20,1587,20,65,12,0.5,5,580,8,40,12,144,0,0,-100,44,923,189,189,2,745810,747398,0.1,1
Id:3806061011.738000,סוכר לבן 20,1587,20,65,12,0.5,5,580,10,50,10,120,0,0,-100,20,965,210,210,3,747408,747612,0.1,1
Id:3806061011.738000,סוכר לבן 20,1587,20,65,12,0.5,5,580,12,60,8,96,0,0,-100,0,1000,328,328,4,747623,748854,0.1,1
Id:3806061011.738000,סוכר לבן 20,1587,20,65,12,0.5,5,580,14,70,6,72,0,0,-100,0,1000,346,347,5,748864,749059,0.1,2
Id:3806061011.738000,סוכר לבן 20,1587,20,65,12,0.5,5,580,16,80,4,48,0,0,-100,0,1000,346,370,6,749068,749263,0.1,2
Id:3806061011.738000,סוכר לבן 20,1587,20,65,12,0.5,5,580,1890,80,-1870,-22440,0,-93.5,-93700,0,1000,346,1001,7,749273,754860,0.1,2
Id:3806061011.738000,סוכר לבן 20,1587,20,65,12,0.5,5,580,18,90,2,24,0,-2150.4,93600,255,550,346,1024,8,754869,755063,0.1,2
Id:3806061011.738000,סוכר לבן 20,1587,20,65,12,0.5,5,580,20,100,2,24,0,-2118.87,0,255,550,346,1339,9,755069,756723,0.1,0
Id:3806068908.711000,סוכר לבן200,1587,200,95,10,5,0.1,216,0,0,200,2000,0,0,200,255,550,18,18,0,39828,11,0.1,1
Id:3806068908.711000,סוכר לבן200,1587,200,95,10,5,0.1,216,226,112,200,2000,0,0,0,255,550,13025,13025,1,39954,15,0.1,0
Id:3806069230.209000,סוכר לבן 200,1587,200,95,10,5,0.1,232,252,126,200,2000,0,0,0,255,550,5274,5274,0,35437,13,0.1,0
Id:3806071862.084000,חלבון 30,600,30,66,714,42,288,432,2,6,28,19992,0,0,-1728,255,550,353,353,0,12411,11,6,1
Id:3806071862.084000,חלבון 30,600,30,66,714,42,288,432,4,13,26,18564,0,0,-1728,255,550,744,744,1,15540,10,6,1
Id:3806071862.084000,חלבון 30,600,30,66,714,42,288,432,6,20,24,17136,0,0,-1728,255,550,1274,1274,2,19059,11,6,1
Id:3806071862.084000,חלבון 30,600,30,66,714,42,288,432,8,26,22,15708,0,0,-1728,255,550,1459,1459,3,23876,11,6,1
Id:3806071862.084000,חלבון 30,600,30,66,714,42,288,432,12,40,18,12852,0,0,-3456,255,550,1496,1496,4,25560,10,6,1
Id:3806071862.084000,חלבון 30,600,30,66,714,42,288,432,14,46,16,11424,0,0,-1728,255,550,1533,1533,5,25897,11,6,1
Id:3806071862.084000,חלבון 30,600,30,66,714,42,288,432,18,60,12,8568,0,0,-3456,255,550,1755,1755,6,26237,10,6,1
Id:3806071862.084000,חלבון 30,600,30,66,714,42,288,432,20,66,10,7140,0,0,-1728,255,550,2051,2051,7,28266,10,6,1
Id:3806071862.084000,חלבון 30,600,30,66,714,42,288,432,24,80,6,4284,0,0,-3456,255,550,2087,2088,8,30971,8,6,2
Id:3806071862.084000,חלבון 30,600,30,66,714,42,288,432,26,86,4,2856,0,0,-1728,255,550,2087,2464,9,31309,9,6,2
Id:3806071862.084000,חלבון 30,600,30,66,714,42,288,432,28,93,2,1428,0,0,-1728,0,800,2087,2699,10,34018,12,6,2
Id:3806071862.084000,חלבון 30,600,30,66,714,42,288,432,36,120,2,1428,0,0,0,0,800,2087,2757,11,35714,14,6,0
Id:3806071990.083000,חלבון 30,600,30,66,714,42,288,172,2,6,28,19992,0,-6328,29376,255,550,99,99,0,147894,10,6,1
Id:3806071990.083000,חלבון 30,600,30,66,714,42,288,172,4,13,26,18564,0,0,-1728,255,550,1075,1075,1,148905,10,6,1
Id:3806071990.083000,חלבון 30,600,30,66,714,42,288,172,6,20,24,17136,0,0,-1728,255,550,1112,1112,2,157690,10,6,1
Id:3806071990.083000,חלבון 30,600,30,66,714,42,288,172,16,53,14,9996,0,0,-8640,255,550,1149,1149,3,158028,10,6,1
Id:3806071990.083000,חלבון 30,600,30,66,714,42,288,172,24,80,6,4284,0,0,-6912,0,800,1228,1229,4,158366,11,6,2
Id:3806071990.083000,חלבון 30,600,30,66,714,42,288,172,42,140,6,4284,0,0,0,0,800,1228,1654,5,159098,14,6,0
Id:3806072057.081000,חלבון 30,600,30,66,714,42,288,192,2,6,28,19992,0,-14056,34560,255,550,105,105,0,174129,10,6,1
Id:3806072057.081000,חלבון 30,600,30,66,714,42,288,192,4,13,26,18564,0,0,-1728,255,550,424,424,1,175206,11,6,1
Id:3806072057.081000,חלבון 30,600,30,66,714,42,288,192,12,40,18,12852,0,0,-6912,255,550,956,956,2,178079,12,6,1
Id:3806072057.081000,חלבון 30,600,30,66,714,42,288,192,20,66,10,7140,0,0,-6912,228,577,1319,1319,3,182915,10,6,1
Id:3806072057.081000,חלבון 30,600,30,66,714,42,288,192,28,93,2,1428,0,0,-6912,0,800,3978,3979,4,186230,10,6,2
Id:3806072057.081000,חלבון 30,600,30,66,714,42,288,192,30,100,2,1428,0,0,0,0,800,3978,5970,5,211090,14,6,0
Id:3806072216.583000,חלבון 30,600,30,66,714,42,288,206,0,0,30,21420,0,0,25920,255,550,27,27,0,242953,10,6,1
Id:3806072216.583000,חלבון 30,600,30,66,714,42,288,206,2,6,28,19992,0,0,-1728,255,550,406,406,1,243994,10,6,1
Id:3806072216.583000,חלבון 30,600,30,66,714,42,288,206,14,46,16,11424,0,0,-10368,255,550,595,595,2,247401,11,6,1
Id:3806072216.583000,חלבון 30,600,30,66,714,42,288,206,16,53,14,9996,0,0,-1728,255,550,1002,1002,3,249105,10,6,1
Id:3806072216.583000,חלבון 30,600,30,66,714,42,288,206,20,66,10,7140,0,0,-3456,255,550,1039,1039,4,252824,10,6,1
Id:3806072216.583000,חלבון 30,600,30,66,714,42,288,206,22,73,8,5712,0,0,-1728,255,550,1806,1807,5,253164,9,6,2
Id:3806072216.583000,חלבון 30,600,30,66,714,42,288,206,24,80,6,4284,0,0,-1728,255,550,1806,6440,6,260177,8,6,2
Id:3806072216.583000,חלבון 30,600,30,66,714,42,288,206,26,86,4,2856,0,0,-1728,255,550,1806,6534,7,293525,9,6,2
Id:3806072216.583000,חלבון 30,600,30,66,714,42,288,206,28,93,2,1428,0,0,-1728,0,800,1806,7109,8,294204,11,6,2
Id:3806072216.583000,חלבון 30,600,30,66,714,42,288,206,30,100,2,1428,0,0,0,0,800,1806,16821,9,298348,15,6,0
Id:3806072513.086000,חלבון 30,600,30,66,714,42,288,302,0,0,30,21420,0,0,25920,255,550,28,28,0,533719,11,6,1
Id:3806072513.086000,חלבון 30,600,30,66,714,42,288,302,2,6,28,19992,0,0,-1728,255,550,66,66,1,534874,11,6,1
Id:3806072513.086000,חלבון 30,600,30,66,714,42,288,302,4,13,26,18564,0,0,-1728,255,550,103,103,2,535216,10,6,1
Id:3806072513.086000,חלבון 30,600,30,66,714,42,288,302,6,20,24,17136,0,0,-1728,255,550,1576,1576,3,535550,10,6,1
Id:3806072513.086000,חלבון 30,600,30,66,714,42,288,302,8,26,22,15708,0,0,-1728,255,550,1613,1613,4,548933,11,6,1
Id:3806072513.086000,חלבון 30,600,30,66,714,42,288,302,12,40,18,12852,0,0,-3456,255,550,14018,14018,5,549271,11,6,1
Id:3806072513.086000,חלבון 30,600,30,66,714,42,288,302,14,46,16,11424,0,0,-1728,255,550,14055,14055,6,661956,10,6,1
Id:3806072513.086000,חלבון 30,600,30,66,714,42,288,302,18,60,12,8568,0,0,-3456,255,550,15961,15961,7,662295,11,6,1
Id:3806072513.086000,חלבון 30,600,30,66,714,42,288,302,62,206,12,8568,0,0,0,255,550,16159,16159,8,679697,15,6,0
Id:3806073200.083000,חלבון 30,600,30,66,714,42,288,300,2,6,28,19992,0,0,-1728,255,550,160,160,0,9628,12,6,1
Id:3806073200.083000,חלבון 30,600,30,66,714,42,288,300,6,20,24,17136,0,0,-3456,255,550,235,235,1,11015,11,6,1
Id:3806073200.083000,חלבון 30,600,30,66,714,42,288,300,8,26,22,15708,0,0,-1728,255,550,346,346,2,11691,10,6,1
Id:3806073200.083000,חלבון 30,600,30,66,714,42,288,300,14,46,16,11424,0,0,-5184,255,550,3091,3091,3,12701,12,6,1
